USER_UUID,USER_CREATED_AT,PROFILE_COMPLETE_AT,HOW_CAN_WE_HELP_YOU,PREVIOUS_EDUCATION_LEVEL,EMPLOYER
e047d32f-6a63-456c-b4bf-2e5f89ef64cf,2021-01-02 1:39:52,2021-01-02 1:41:34,I want to go back to school but I’m not sure what I want to study,Some College,Box Stores
cbbae767-87db-4f91-a5cb-7f9dc5eb7725,2021-01-22 5:30:32,2021-01-22 15:06:27,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Electronics United
ee421421-9da7-42d9-b036-8ff8b250f975,2021-01-15 16:54:44,2021-01-15 16:56:20,I want to go back to school but I’m not sure what I want to study,Bachelors Degree,Soccer Plus
28c61096-7552-4cb4-9352-95a31350f755,2021-01-20 23:44:47,2021-01-20 23:52:15,I want to go back to school but I’m not sure what I want to study,Some College,Tree Stores
e710e9d8-460b-4fe5-95b7-e18507b2fe2a,2021-01-22 20:30:55,2021-01-22 20:33:17,I want to go back to school but I’m not sure what I want to study,Some College,Box Stores
f4c95e58-64a3-4c2c-94fa-80de27c2e493,2021-01-12 6:55:12,2021-01-12 6:58:35,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Electronics United
504c64bb-d86c-47f0-a7d0-57173bdbc2ce,2021-01-03 2:08:30,2021-01-03 2:10:02,I want to go back to school but I’m not sure what I want to study,Some College,Soccer Plus
237f0fd2-4d4e-4855-918d-1ee0666b3fd9,2021-01-21 21:49:51,2021-01-21 21:51:28,I'm honestly not sure about going back to school,Some College,Tree Stores
013e1ae1-7a79-491c-a6f5-40b4a031c0f1,2021-01-19 21:30:02,2021-01-19 21:32:13,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
1cf21e82-68d8-40e5-9ea3-9fe1aa0ba97f,2021-01-29 5:31:41,2021-01-29 5:33:08,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Electronics United
839761b3-ed9c-4259-b408-f7e548d82758,2021-01-22 11:02:59,2021-01-22 11:04:17,I am already enrolled in a university or school,Bachelors Degree,Soccer Plus
ecbb6bf7-20a5-43e0-bdad-465e01ab397e,2021-01-19 6:51:29,2021-01-19 6:53:47,I'm honestly not sure about going back to school,Some College,Tree Stores
4977c9c8-ba0c-4620-b5e3-367edde09202,2019-01-26 10:57:51,2021-01-29 18:02:32,I want to go back to school but I’m not sure what I want to study,Some High School,Box Stores
a6c5fe00-38c0-40b0-8129-c7162c226b60,2021-01-20 13:13:15,2021-01-20 13:15:03,I am already enrolled in a university or school,Some College,Electronics United
d5a0b3c3-d85d-4f71-b636-74e423346fd7,2020-12-16 19:10:27,2021-01-10 20:34:38,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Soccer Plus
c08d9ec9-1029-4974-b3f0-83c472500fea,2021-01-11 16:06:02,2021-01-11 16:07:45,I am already enrolled in a university or school,Bachelors Degree,Tree Stores
41f94667-bb47-42ea-b0b0-8600da038a26,2021-01-10 20:59:58,2021-01-10 21:02:43,I want to go back to school but I’m not sure what I want to study,Some College,Box Stores
633d4708-d355-47f0-8c28-9fa9897e6cd8,2021-01-07 6:37:06,2021-01-07 6:38:46,I am already enrolled in a university or school,Some College,Electronics United
4c006139-6455-4de1-a0c6-4e1bdad0e075,2021-01-30 4:58:43,2021-01-30 5:00:02,I am already enrolled in a university or school,Some College,Soccer Plus
419c9fc9-60cc-4403-a5fd-5964d96c40d8,2019-07-27 10:17:16,2021-01-10 12:56:06,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
ced5fdf7-1169-44fc-b863-2fcd81ce9837,2021-01-08 17:34:42,2021-01-08 17:36:03,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
b717362e-3bb7-46c4-9b31-6737f3dcfd7c,2020-11-23 20:43:13,2021-01-03 22:49:15,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Master's Degree,Electronics United
2c32f6f1-92df-4103-b596-793ff385d43f,2021-01-17 0:13:44,2021-01-17 0:14:40,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
bd699d4c-19dd-4819-8e79-cec082568519,2021-01-20 19:58:45,2021-01-20 20:00:06,I want to go back to school but I’m not sure what I want to study,Some College,Tree Stores
8252edeb-d2ef-4aab-8887-17e6ceb0fa0d,2021-01-30 14:34:39,2021-01-30 14:36:42,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Box Stores
6206c74b-93ed-4981-b456-bafc393193d2,2021-01-23 4:48:55,2021-01-23 4:50:02,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Electronics United
a2656411-d8fc-4ed4-8665-b7adf1482c46,2021-01-02 20:56:25,2021-01-02 20:57:16,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Soccer Plus
f3025805-40b1-4d73-a1ce-6cd1ab4f6552,2021-01-15 5:00:10,2021-01-15 5:01:36,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
763794bc-6384-4d59-9e2b-57e2d8b9348c,2020-08-29 23:06:20,2021-01-16 9:14:33,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
18d21dff-3f88-47a2-a0cc-410f4b21ae43,2021-01-18 4:02:20,2021-01-18 4:03:42,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
fcd716bc-90b0-4d18-a21a-a474ce8240a8,2018-09-05 22:10:17,2021-01-13 17:18:03,I want to learn about my employer's benefits,Associates Degree,Soccer Plus
6cfe30ea-67ee-4625-9db6-371193cdf389,2021-01-15 20:19:33,2021-01-15 20:21:03,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
048d97fa-8443-4179-9390-416001f1d827,2021-01-03 22:10:48,2021-01-03 22:12:54,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Box Stores
36ac2280-09a0-4a79-b302-7729cc78ea56,2021-01-27 20:04:25,2021-01-27 20:33:24,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Electronics United
b0ea0902-aec6-48a7-ab8e-a5ccd9954013,2021-01-21 19:50:40,2021-01-21 19:54:58,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Master's Degree,Soccer Plus
4d983b93-7e9c-4383-903c-9e98b95673e0,2021-01-20 22:39:14,2021-01-20 22:40:51,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
e90ee378-b677-4e95-94db-9b58c3da76ac,2021-01-06 1:52:53,2021-01-06 1:56:48,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Associates Degree,Box Stores
7ef9640a-effe-429c-aa22-daed356c0f0b,2021-01-04 21:24:47,2021-01-04 21:27:22,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Electronics United
07474231-42f2-4694-a13c-fdc5d0c86ca5,2021-01-06 11:56:40,2021-01-06 11:59:33,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
a8938a9c-81d7-4063-a484-6e5973fe8aa2,2021-01-06 21:13:49,2021-01-06 21:15:23,I want to go back to school but I’m not sure what I want to study,Some College,Tree Stores
2d65b0c4-3978-4a94-bb6d-8aa9ef852387,2021-01-13 21:11:40,2021-01-13 21:13:22,I primarily want to learn or improve a language,Bachelors Degree,Box Stores
54bd78ba-9ac8-4cfb-9551-68dc6543c84c,2021-01-06 19:06:00,2021-01-06 19:08:51,I am already enrolled in a university or school,Some College,Electronics United
c5eb05d4-8283-48a6-9cfa-62c494434e14,2021-01-01 22:23:27,2021-01-01 22:25:15,I want to go back to school but I’m not sure what I want to study,Some College,Soccer Plus
20060ea0-9e3c-45c3-978d-a26e1bbd09f0,2021-01-27 0:23:26,2021-01-27 0:26:57,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
bab8e1c1-303e-4b21-a225-3e6be35ec2ab,2021-01-16 23:49:35,2021-01-16 23:50:30,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Box Stores
ff2e77ea-cc4a-4c66-9e64-dacc17d84ac3,2020-09-08 19:38:02,2021-01-07 3:46:40,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
e1d2a6ef-fc55-4895-8c5b-7dfd20110e8d,2021-01-09 1:50:16,2021-01-09 1:52:10,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
6a5b2277-c4a9-4914-b2a4-1d92b9602df5,2021-01-15 22:28:59,2021-01-16 7:46:12,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
909440bb-447d-4f93-b6d5-c4ec909a3fa6,2020-12-16 22:20:25,2021-01-01 20:32:34,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
d430e3e2-401f-479e-b4f6-38db80a4d3b3,2021-01-05 22:21:21,2021-01-05 22:23:07,I want to go back to school but I’m not sure what I want to study,Some High School,Electronics United
969e262e-ca15-4afe-a3ff-8b1e654ac947,2021-01-20 0:49:05,2021-01-20 0:51:02,I am already enrolled in a university or school,Bachelors Degree,Soccer Plus
d148c2fb-b524-4aeb-a985-d9d104f16296,2021-01-25 21:27:43,2021-01-25 21:29:03,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
432c562c-6133-40e2-8004-3861fc00ff9c,2019-10-29 15:58:44,2021-01-06 5:30:15,I want to go back to school but I’m not sure what I want to study,Some College,Box Stores
3da31592-ba66-4ddb-a76e-c9a510f8f836,2021-01-19 6:54:17,2021-01-19 6:55:42,I am already enrolled in a university or school,Some College,Electronics United
9fb983c1-15ba-4d1d-9600-a8b536c64c69,2021-01-29 20:31:49,2021-01-29 20:33:14,I want to go back to school but I’m not sure what I want to study,Some College,Soccer Plus
1cff45b0-5165-4d2f-919e-b0dd7dd51217,2021-01-04 21:35:16,2021-01-04 21:36:47,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
7049f11c-6c9a-4b98-a707-3cb0bd34e947,2018-06-02 20:59:35,2021-01-10 22:19:43,I primarily want to learn or improve a language,Some College,Box Stores
c8e1a78b-525d-4c08-9c00-8e77f84108a8,2021-01-20 19:12:38,2021-01-20 19:14:30,I am already enrolled in a university or school,Master's Degree,Electronics United
0ae20d53-84af-4b2f-9cce-4c6195488fab,2021-01-10 7:02:11,2021-01-10 7:03:12,I am already enrolled in a university or school,Some College,Soccer Plus
09a0204b-7be9-4d16-bca4-76babf2e02a4,2021-01-12 22:44:45,2021-01-12 22:46:12,I primarily want to learn or improve a language,Some College,Tree Stores
c8070304-d0ac-460c-a04f-aec591836c14,2019-05-23 19:49:37,2021-01-24 17:17:13,I want to go back to school but I’m not sure what I want to study,Some College,Box Stores
0164ce80-d71a-4d47-8fcd-359428386d91,2021-01-20 20:28:16,2021-01-20 20:36:47,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Associates Degree,Electronics United
62b63d16-5383-400b-b6d5-1f229129da9f,2018-04-05 0:42:19,2021-01-25 23:33:47,,Some High School,Soccer Plus
92128d97-f683-4879-8356-112e0aa85fb5,2021-01-21 15:38:04,2021-01-21 15:40:15,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Associates Degree,Tree Stores
6655e52e-d380-4094-9927-93290f71dbb0,2021-01-05 22:43:14,2021-01-05 22:44:10,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
510599dd-8081-4f72-a8ce-e0991a7361f4,2021-01-13 5:11:05,2021-01-13 5:13:16,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Master's Degree,Electronics United
0becadb4-7fce-4389-a9f3-98da584de29a,2021-01-12 17:33:32,2021-01-12 17:35:32,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
9d40f697-2887-45eb-a30d-3c9fd78df2eb,2021-01-11 18:22:53,2021-01-11 18:24:31,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Master's Degree,Tree Stores
98801d03-1311-4488-88db-a4f8ae3bf83d,2021-01-21 14:51:21,2021-01-21 14:53:51,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Box Stores
a473bd1e-f094-40e4-ac8a-97af63db2f1a,2021-01-10 3:21:05,2021-01-10 3:22:15,I am already enrolled in a university or school,Some College,Electronics United
a8a2bd7e-4467-4133-bce7-c9d80ce77470,2021-01-22 20:52:09,2021-01-22 20:54:13,I want to go back to school but I’m not sure what I want to study,Some College,Soccer Plus
4a8e3952-04c5-4db8-96ee-092d3f31f85d,2019-05-31 9:04:17,2021-01-15 20:30:47,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Associates Degree,Tree Stores
3ebc8530-8147-4a4a-8408-a976ce48d2ce,2021-01-13 11:31:23,2021-01-13 11:35:05,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Box Stores
f4db425b-6579-43a5-b306-64b8c5454079,2021-01-13 1:32:37,2021-01-13 1:35:08,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Electronics United
f4fd9e9c-9f61-4fa4-a673-eda1c3ae3c7d,2021-01-02 13:24:22,2021-01-02 13:25:45,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
85a88ce0-6577-4748-a3eb-6ca6b41bd83c,2021-01-29 19:23:03,2021-01-29 19:24:25,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
0a323068-7acd-4868-afd8-7173fca60a06,2020-12-10 7:07:46,2021-01-26 23:10:08,I want to go back to school but I’m not sure what I want to study,Some High School,Box Stores
ee001341-18d8-495f-8586-663fd160e108,2021-01-05 0:19:36,2021-01-08 16:23:11,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
bacb831a-8027-4157-905c-392b6d660665,2021-01-21 16:25:58,2021-01-21 16:27:37,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
ae191f66-6e47-4de2-87ea-33597dbb74a2,2021-01-20 14:05:06,2021-01-20 14:06:47,I am already enrolled in a university or school,Some College,Tree Stores
7ffa3fb9-0ad6-4979-b594-e87155d6fac6,2021-01-06 22:46:57,2021-01-06 22:48:20,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Box Stores
a2f73946-9abd-4904-935e-e8f036ed1a8e,2021-01-18 16:48:10,2021-01-18 16:49:35,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Electronics United
ac2b9b13-c40a-4f0b-b699-37143fa4d6de,2021-01-29 4:12:59,2021-01-29 4:15:29,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Soccer Plus
eb0cb775-dfc2-4f76-9044-2c78d2ffee02,2021-01-25 2:59:14,2021-01-25 3:00:04,I am already enrolled in a university or school,Some College,Tree Stores
9966e631-ccf4-4d1c-90b6-bcc6bd910262,2021-01-16 16:23:18,2021-01-16 16:24:55,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
